transcript_id,SRX2000912,SRX2000913,SRX2000916,SRX2000917
JVCI|rna_AFUA_6G05170-1,147,152,132,127
MSTRG.7438.2,26,18,8,7
MSTRG.7439.1,533,459,557,528
JVCI|rna_AFUA_6G05174-1,67,45,11,18
JVCI|rna_AFUA_6G05180-1,249,245,228,217
JVCI|rna_AFUA_6G05190-1,385,373,581,586
JVCI|rna_AFUA_6G05240-1,0,0,0,0
MSTRG.7440.1,5959,5384,7323,7010
JVCI|rna_AFUA_6G05200-1,2,7,1,6
MSTRG.7443.1,3,5,3,0
MSTRG.7444.1,1558,1367,408,893
MSTRG.7444.2,6182,5747,8393,7874
MSTRG.7444.3,1002,967,490,732
JVCI|rna_AFUA_6G05210-1,28,25,19,18
MSTRG.7445.1,212,132,110,199
JVCI|rna_AFUA_6G05220-1,70,178,113,47
MSTRG.7441.1,566,581,505,552
MSTRG.7442.1,430,407,382,377
JVCI|rna_AFUA_6G05250-1,52,21,18,26
JVCI|rna_AFUA_6G05260-1,0,0,0,0
MSTRG.7453.1,0,6,1,222
MSTRG.7455.3,0,64,0,0
JVCI|rna_AFUA_6G05290-1,0,0,0,0
MSTRG.7446.1,613,584,646,647
JVCI|rna_AFUA_6G05270-1,320,331,216,192
MSTRG.7453.3,191,104,65,16
MSTRG.7453.4,12,22,0,0
MSTRG.7453.2,1,8,0,0
MSTRG.7453.5,240,249,258,253
JVCI|rna_AFUA_6G05280-1,53,82,93,36
MSTRG.7454.1,16,14,19,12
MSTRG.7455.1,76,15,69,77
MSTRG.7455.2,3,0,22,0
MSTRG.7456.1,1094,1081,721,707
MSTRG.7457.1,786,611,1175,896
MSTRG.7457.2,163,355,17,322
JVCI|rna_AFUA_6G05300-1,412,321,162,196
JVCI|rna_AFUA_6G05340-1,0,315,265,0
MSTRG.7448.1,565,527,502,588
JVCI|rna_AFUA_6G05310-1,235,227,86,63
MSTRG.7449.3,352,118,61,42
MSTRG.7449.2,351,266,580,605
MSTRG.7449.1,186,81,96,232
MSTRG.7449.4,84,226,63,0
JVCI|rna_AFUA_6G05320-1,55,336,35,0
MSTRG.7451.1,914,795,641,739
JVCI|rna_AFUA_6G05330-1,19,22,57,60
MSTRG.7452.1,302,176,67,373
MSTRG.7452.2,161,0,0,0
MSTRG.7458.1,164,142,153,144
MSTRG.7450.1,1554,1570,937,1210
JVCI|rna_AFUA_6G05350-1,40,9,469,243
MSTRG.7460.1,385,359,337,244
JVCI|rna_AFUA_6G06325-1,34,23,29,82
JVCI|rna_AFUA_6G06328-1,231,234,123,117
MSTRG.7462.1,494,451,466,416
JVCI|rna_AFUA_6G06330-1,13,14,11,9
MSTRG.7463.1,820,784,809,932
JVCI|rna_AFUA_6G06335-1,281,425,77,42
MSTRG.7464.1,329,235,233,220
MSTRG.7464.2,66,130,30,38
JVCI|rna_AFUA_6G06345-1,0,52,54,59
JVCI|rna_AFUA_6G06340-1,4888,4881,4205,4630
MSTRG.7466.1,2190,1863,2019,1925
MSTRG.7467.1,2461,2268,2049,1949
JVCI|rna_AFUA_6G06350-1,38,8,37,29
MSTRG.7465.1,598,530,617,602
MSTRG.7469.1,246,219,242,0
JVCI|rna_AFUA_6G06360-1,1,2,4,81
MSTRG.7470.1,400,6772,8951,4103
MSTRG.7470.2,8281,1383,403,5548
JVCI|rna_AFUA_6G06370-1,3,34,4,0
MSTRG.7471.1,185,145,95,67
JVCI|rna_AFUA_6G06380-1,92,120,81,125
MSTRG.7472.1,435,436,503,491
JVCI|rna_AFUA_6G06390-1,44,29,55,38
MSTRG.7473.1,929,1220,1041,1074
JVCI|rna_AFUA_6G06400-1,108,35,46,97
JVCI|rna_AFUA_6G06410-1,7,7,6,10
JVCI|rna_AFUA_6G06420-1,536,565,325,343
MSTRG.7477.1,0,5,14,0
JVCI|rna_AFUA_6G06430-1,0,0,0,0
MSTRG.7481.3,0,5,0,56
MSTRG.7474.1,1021,857,845,835
JVCI|rna_AFUA_6G06440-1,1381,1275,1263,1246
MSTRG.7479.1,1403,1027,1098,1020
JVCI|rna_AFUA_6G06450-1,271,454,155,198
MSTRG.7480.1,1230,1128,1089,1050
JVCI|rna_AFUA_6G06460-1,92,32,13,32
MSTRG.7481.1,1025,1683,704,235
MSTRG.7481.2,674,68,277,348
JVCI|rna_AFUA_6G06470-1,347,338,120,493
JVCI|rna_AFUA_6G06480-1,89,131,56,60
MSTRG.7485.2,0,47,0,0
JVCI|rna_AFUA_6G06520-1,0,0,0,0
MSTRG.7478.1,416,407,339,341
MSTRG.7478.2,286,243,253,269
JVCI|rna_AFUA_6G06490-1,178,189,168,145
MSTRG.7482.2,197,181,86,107
JVCI|rna_AFUA_6G06500-1,2228,2331,2575,2429
JVCI|rna_AFUA_6G06510-1,147,89,171,162
MSTRG.7486.1,818,873,1108,1219
JVCI|rna_AFUA_6G06530-1,47,40,40,44
MSTRG.7488.1,32,36,7,16
JVCI|rna_AFUA_6G06535-1,3,7,6,4
MSTRG.7489.1,15,19,0,0
MSTRG.7487.1,464,509,250,273
JVCI|rna_AFUA_6G06540-1,5,0,3,3
JVCI|rna_AFUA_6G06550-1,0,0,0,0
MSTRG.7490.1,267,289,219,212
JVCI|rna_AFUA_6G06560-1,324,304,379,401
JVCI|rna_AFUA_6G06580-1,0,0,0,0
MSTRG.7493.1,471,402,550,526
JVCI|rna_AFUA_6G06570-1,201,221,240,269
MSTRG.7494.1,1129,1081,952,949
JVCI|rna_AFUA_6G06590-1,440,436,305,341
JVCI|rna_AFUA_6G06610-1,0,2,0,0
MSTRG.7499.1,0,703,67,0
JVCI|rna_AFUA_6G06680-1,0,0,0,0
JVCI|rna_AFUA_6G06600-1,70,73,72,74
MSTRG.7496.1,632,523,746,703
JVCI|rna_AFUA_6G06620-1,320,400,169,204
JVCI|rna_AFUA_6G06630-1,1344,1333,1589,1578
MSTRG.7501.1,91,147,153,140
MSTRG.7501.2,97,52,0,38
JVCI|rna_AFUA_6G06640-1,25,0,32,0
MSTRG.7502.1,366,316,401,564
MSTRG.7502.2,72,75,161,0
JVCI|rna_AFUA_6G06650-1,2,6,4,2
JVCI|rna_AFUA_6G06660-1,7,5,2,0
MSTRG.7499.2,621,0,33,182
JVCI|rna_AFUA_6G06670-1,488,460,330,302
MSTRG.7500.1,227,280,513,448
MSTRG.7500.2,244,187,0,44
MSTRG.7500.4,6,0,0,5
JVCI|rna_AFUA_6G06690-1,0,84,142,79
JVCI|rna_AFUA_6G06710-1,0,0,0,0
MSTRG.7503.3,0,0,18,77
MSTRG.7504.1,1071,836,1660,1695
JVCI|rna_AFUA_6G06700-1,106,114,150,151
MSTRG.7503.1,295,218,267,192
JVCI|rna_AFUA_6G06720-1,390,463,527,545
JVCI|rna_AFUA_6G06730-1,84,61,88,96
JVCI|rna_AFUA_6G06740-1,973,992,728,781
MSTRG.7510.1,6543,7466,10631,11036
JVCI|rna_AFUA_6G06750-1,1663,16,469,25
JVCI|rna_AFUA_6G06760-1,2628,2455,3659,3366
MSTRG.7512.1,805,679,878,7539
MSTRG.7512.2,2303,3414,7666,2951
MSTRG.7512.3,1291,2108,2968,752
MSTRG.7512.4,8590,4668,4378,4745
MSTRG.7512.5,1349,1935,2273,0
MSTRG.7512.6,1000,2089,2176,4216
JVCI|rna_AFUA_6G06770-1,60,42,54,39
JVCI|rna_AFUA_6G06790-1,0,0,0,0
MSTRG.7518.1,0,0,1,1
JVCI|rna_AFUA_6G06780-1,1198,1031,1037,1188
MSTRG.7511.2,47,92,297,113
MSTRG.7513.1,41,26,0,0
MSTRG.7513.2,238,262,189,203
MSTRG.7514.1,433,457,490,523
JVCI|rna_AFUA_6G06800-1,279,222,247,219
MSTRG.7517.1,393,390,387,422
JVCI|rna_AFUA_6G06810-1,14,16,17,8
MSTRG.7519.1,904,895,910,908
JVCI|rna_AFUA_6G06820-1,3,8,14,6
JVCI|rna_AFUA_6G06830-1,5,6,3,2
MSTRG.7521.3,0,11,0,0
JVCI|rna_AFUA_6G06850-1,0,0,0,0
JVCI|rna_AFUA_6G06840-1,365,400,203,211
MSTRG.7521.1,26,7,98,0
MSTRG.7521.2,1202,1106,1237,1316
JVCI|rna_AFUA_6G06860-1,1805,1756,1084,1231
MSTRG.7516.1,145,148,94,100
MSTRG.7524.1,13,8,13,10
MSTRG.7520.1,25,15,17,21
MSTRG.7523.1,94,82,60,55
JVCI|rna_AFUA_6G06870-1,0,0,0,0
MSTRG.7525.1,0,7,0,0
MSTRG.7525.3,1018,1525,2072,730
MSTRG.7525.4,1882,1633,569,2138
MSTRG.7527.1,19,71,306,17
MSTRG.7527.2,6,27,0,137
JVCI|rna_AFUA_6G06880-1,228,104,0,88
MSTRG.7527.3,38,31,11,56
JVCI|rna_AFUA_6G06890-1,365,315,295,279
JVCI|rna_AFUA_6G06900-1,0,0,50,0
MSTRG.7528.1,6081,5649,6689,6737
MSTRG.7529.3,0,204,479,0
MSTRG.7529.1,450,263,42,496
JVCI|rna_AFUA_6G06910-1,1,2,1,0
JVCI|rna_AFUA_6G06920-1,0,0,0,0
MSTRG.7536.3,0,0,43,80
JVCI|rna_AFUA_6G06930-1,0,0,0,0
MSTRG.7535.1,99,0,72,72
MSTRG.7535.2,16,111,31,18
MSTRG.7536.1,108,32,77,23
MSTRG.7536.2,31,80,40,27
MSTRG.7530.2,0,0,0,102
MSTRG.7530.1,149,138,218,98
JVCI|rna_AFUA_6G06940-1,22,65,34,19
MSTRG.7533.4,0,11,0,0
JVCI|rna_AFUA_6G06970-1,0,129,16,214
JVCI|rna_AFUA_6G06950-1,239,277,164,185
MSTRG.7533.1,15,0,23,65
MSTRG.7533.2,29,50,21,1
JVCI|rna_AFUA_6G06960-1,4,0,8,0
MSTRG.7532.1,284,148,287,99
MSTRG.7534.1,0,13,0,0
MSTRG.7537.1,33,55,7,0
JVCI|rna_AFUA_6G06990-1,327,341,336,424
MSTRG.7538.1,339,167,294,65
JVCI|rna_AFUA_6G07040-1,31,182,153,390
MSTRG.7539.2,0,16,0,0
MSTRG.7539.1,107,101,96,108
JVCI|rna_AFUA_6G07070-1,21,0,0,0
JVCI|rna_AFUA_6G07050-1,0,0,0,0
MSTRG.7542.1,0,0,1,0
MSTRG.7540.1,201,197,175,192
MSTRG.7541.1,107,130,112,66
MSTRG.7541.2,87,76,8,42
JVCI|rna_AFUA_6G07055-1,5,9,8,4
MSTRG.7544.1,299,260,282,299
JVCI|rna_AFUA_6G07060-1,100,115,0,28
JVCI|rna_AFUA_6G07080-1,255,232,0,0
MSTRG.7545.2,18,29,232,247
JVCI|rna_AFUA_6G07090-1,164,133,130,136
JVCI|rna_AFUA_6G07100-1,286,256,271,267
JVCI|rna_AFUA_6G07110-1,432,450,408,416
MSTRG.7552.1,1143,1057,1072,919
JVCI|rna_AFUA_6G07120-1,24,34,63,161
MSTRG.7553.1,144,166,105,77
JVCI|rna_AFUA_6G07130-1,72,33,97,122
MSTRG.7554.1,550,370,789,770
JVCI|rna_AFUA_6G07140-1,33,131,37,86
MSTRG.7556.1,88,67,108,57
MSTRG.7556.2,65,72,0,72
JVCI|rna_AFUA_6G07150-1,247,222,149,159
JVCI|rna_AFUA_6G07160-1,315,308,229,246
JVCI|rna_AFUA_6G07170-1,231,191,215,235
MSTRG.7555.1,204,150,185,299
JVCI|rna_AFUA_6G07180-1,27,103,161,47
JVCI|rna_AFUA_6G07190-1,267,241,99,108
JVCI|rna_AFUA_6G07200-1,182,188,252,233
JVCI|rna_AFUA_6G07210-1,610,531,666,610
JVCI|rna_AFUA_6G07220-1,158,153,191,212
JVCI|rna_AFUA_6G07230-1,0,13,0,7
MSTRG.7562.1,17,26,64,0
MSTRG.7562.2,57,63,5,50
MSTRG.7562.4,15,15,0,0
JVCI|rna_AFUA_6G07250-1,0,0,0,0
MSTRG.7565.1,0,701,202,298
JVCI|rna_AFUA_6G07270-1,0,0,0,0
JVCI|rna_AFUA_6G07240-1,22,28,15,18
MSTRG.7561.1,33,40,35,37
MSTRG.7564.1,234,259,105,105
JVCI|rna_AFUA_6G07260-1,739,43,386,269
MSTRG.7566.1,625,637,553,532
JVCI|rna_AFUA_6G07280-1,506,823,331,711
MSTRG.7563.2,234,0,331,0
JVCI|rna_AFUA_6G07290-1,517,467,447,508
MSTRG.7571.1,290,244,238,285
JVCI|rna_AFUA_6G07330-1,36,14,55,0
JVCI|rna_AFUA_6G07320-1,0,0,0,0
JVCI|rna_AFUA_6G07300-1,723,772,774,788
JVCI|rna_AFUA_6G07310-1,384,440,316,333
MSTRG.7570.1,794,786,793,779
JVCI|rna_AFUA_6G07340-1,665,647,727,726
MSTRG.7573.1,37,134,121,87
MSTRG.7573.2,168,74,0,16
JVCI|rna_AFUA_6G07350-1,8,40,10,24
MSTRG.7574.1,0,0,0,3
MSTRG.7575.1,241,179,231,109
JVCI|rna_AFUA_6G07360-1,48,60,38,169
MSTRG.7576.1,5,7,0,0
JVCI|rna_AFUA_6G07370-1,0,191,1169,1175
MSTRG.7577.1,782,557,152,180
JVCI|rna_AFUA_6G07380-1,336,364,351,374
JVCI|rna_AFUA_6G07390-1,0,17,11,0
MSTRG.7580.3,0,27,374,19
MSTRG.7580.2,346,302,0,0
MSTRG.7580.4,68,0,0,339
MSTRG.7581.1,198,222,212,228
JVCI|rna_AFUA_6G07400-1,74,38,2,3
JVCI|rna_AFUA_6G07410-1,515,535,273,273
MSTRG.7588.2,0,0,3,1
JVCI|rna_AFUA_6G07480-1,17,14,29,22
MSTRG.7582.1,220,219,118,143
JVCI|rna_AFUA_6G07420-1,6,2,2,4
MSTRG.7583.2,975,1040,793,1106
MSTRG.7583.1,423,444,601,212
MSTRG.7583.3,579,226,268,251
MSTRG.7585.1,3222,3147,2681,2416
JVCI|rna_AFUA_6G07430-1,2106,1949,1027,1351
MSTRG.7584.1,957,1094,1057,1071
JVCI|rna_AFUA_6G07440-1,9,18,2,3
JVCI|rna_AFUA_6G07460-1,232,253,126,148
MSTRG.7587.1,1195,1228,796,855
JVCI|rna_AFUA_6G07470-1,9,2,6,4
JVCI|rna_AFUA_6G07490-1,194,215,104,126
JVCI|rna_AFUA_6G07500-1,212,243,116,136
JVCI|rna_AFUA_6G07520-1,0,0,13,0
MSTRG.7591.1,2823,2821,2036,1996
JVCI|rna_AFUA_6G07530-1,520,547,231,255
JVCI|rna_AFUA_6G07650-1,13,14,6,7
MSTRG.7593.1,1854,1848,1892,1929
JVCI|rna_AFUA_6G07640-1,29,34,47,40
MSTRG.7595.1,1137,1054,698,863
JVCI|rna_AFUA_6G07540-1,9,9,144,72
MSTRG.7596.1,527,505,484,511
JVCI|rna_AFUA_6G07550-1,17,3,3,6
MSTRG.7597.1,172,147,138,30
JVCI|rna_AFUA_6G07560-1,18,23,27,119
MSTRG.7598.1,183,172,120,193
JVCI|rna_AFUA_6G07570-1,1,0,55,0
JVCI|rna_AFUA_6G07580-1,365,386,324,312
MSTRG.7600.1,335,251,185,244
MSTRG.7600.2,487,585,471,396
JVCI|rna_AFUA_6G07590-1,6,2,3,3
JVCI|rna_AFUA_6G07600-1,22,12,0,24
JVCI|rna_AFUA_6G07610-1,211,226,302,287
MSTRG.7603.1,1610,1675,1882,2010
JVCI|rna_AFUA_6G07620-1,6,17,37,0
MSTRG.7604.2,215,84,16,49
MSTRG.7604.3,209,0,0,0
MSTRG.7604.1,210,363,367,395
JVCI|rna_AFUA_6G07630-1,69,286,43,0
JVCI|rna_AFUA_6G07660-1,8,10,4,3
JVCI|rna_AFUA_6G07670-1,296,295,167,179
JVCI|rna_AFUA_6G07680-1,0,0,0,0
JVCI|rna_AFUA_6G07690-1,0,188,143,84
MSTRG.7608.2,0,83,69,62
MSTRG.7605.1,311,291,273,246
MSTRG.7606.1,314,145,77,138
JVCI|rna_AFUA_6G07700-1,179,183,117,124
JVCI|rna_AFUA_6G07710-1,101,115,54,68
MSTRG.7608.1,139,41,81,85
MSTRG.7608.3,22,0,0,0
MSTRG.7609.1,69,1131,381,394
MSTRG.7609.2,889,740,0,0
JVCI|rna_AFUA_6G07720-1,1313,381,835,890
MSTRG.7614.3,0,0,26,0
MSTRG.7613.1,720,1088,892,796
MSTRG.7614.1,80,49,43,47
MSTRG.7614.2,56,21,126,137
JVCI|rna_AFUA_6G07730-1,257,39,64,143
JVCI|rna_AFUA_6G07740-1,291,286,373,344
JVCI|rna_AFUA_6G07750-1,288,332,302,283
JVCI|rna_AFUA_6G07760-1,1512,1493,1518,1434
JVCI|rna_AFUA_6G07790-1,14,11,14,11
JVCI|rna_AFUA_6G07800-1,56,313,368,344
MSTRG.7620.2,344,90,0,0
MSTRG.7618.1,20,13,10,9
JVCI|rna_AFUA_6G07820-1,9,10,6,7
JVCI|rna_AFUA_6G07810-1,183,221,146,174
MSTRG.7615.1,189,395,26,24
MSTRG.7615.2,2344,2094,1998,1958
JVCI|rna_AFUA_6G07770-1,186,173,272,233
JVCI|rna_AFUA_6G07780-1,1536,1739,1190,373
MSTRG.7616.2,1083,1334,2065,3371
MSTRG.7622.1,589,615,939,995
JVCI|rna_AFUA_6G07830-1,15,8,15,0
JVCI|rna_AFUA_6G07850-1,0,0,0,0
JVCI|rna_AFUA_6G07840-1,403,370,458,404
MSTRG.7624.1,338,331,348,358
MSTRG.7621.1,644,546,293,326
JVCI|rna_AFUA_6G07860-1,0,1,0,1
JVCI|rna_AFUA_6G07855-1,226,206,78,86
MSTRG.7626.1,224,247,189,229
JVCI|rna_AFUA_6G07870-1,449,454,357,329
MSTRG.7628.1,1343,1317,1128,1235
JVCI|rna_AFUA_6G07880-1,81,0,0,0
JVCI|rna_AFUA_6G07890-1,538,672,453,542
MSTRG.7630.1,580,489,511,515
MSTRG.7631.1,210,223,266,243
MSTRG.7632.1,600,3114,0,1112
MSTRG.7632.2,3797,2372,3730,2925
JVCI|rna_AFUA_6G07900-1,234,55,0,0
MSTRG.7639.4,0,441,0,0
JVCI|rna_AFUA_6G07920-1,0,1,1,2
MSTRG.7640.5,0,0,0,128
JVCI|rna_AFUA_6G07930-1,0,0,0,0
MSTRG.7641.1,0,7,2,3
JVCI|rna_AFUA_6G07940-1,0,419,0,0
MSTRG.7639.2,279,48,0,1747
MSTRG.7639.1,98,133,2,63
MSTRG.7639.3,1202,1113,1834,0
MSTRG.7639.5,133,137,29,104
JVCI|rna_AFUA_6G07910-1,167,35,169,24
MSTRG.7640.1,1310,942,367,291
MSTRG.7640.2,49,522,18,7
MSTRG.7640.4,125,0,842,782
MSTRG.7642.1,396,6,404,421
MSTRG.7633.1,13,43,4,6
JVCI|rna_AFUA_6G07950-1,0,0,0,0
MSTRG.7634.1,657,721,712,714
JVCI|rna_AFUA_6G07960-1,355,341,415,405
JVCI|rna_AFUA_6G07970-1,182,174,152,142
MSTRG.7636.2,1,13,1,1
MSTRG.7650.5,0,5,0,1
MSTRG.7637.1,486,861,1195,1251
JVCI|rna_AFUA_6G07980-1,449,0,0,0
JVCI|rna_AFUA_6G07990-1,74,84,53,41
MSTRG.7649.2,93,20,44,93
MSTRG.7649.1,84,0,100,0
MSTRG.7649.4,21,133,19,0
MSTRG.7649.3,147,244,206,0
MSTRG.7649.5,47,0,0,129
JVCI|rna_AFUA_6G08000-1,19,0,0,0
MSTRG.7649.7,45,113,183,295
JVCI|rna_AFUA_6G08010-1,130,115,0,0
MSTRG.7650.2,125,7,91,0
MSTRG.7650.1,24,127,86,179
JVCI|rna_AFUA_6G08020-1,93,167,62,51
MSTRG.7650.4,16,0,0,9
JVCI|rna_AFUA_6G08030-1,0,0,0,0
MSTRG.7643.1,900,843,821,730
JVCI|rna_AFUA_6G08040-1,81,82,57,178
JVCI|rna_AFUA_6G08070-1,0,0,0,0
MSTRG.7648.2,0,0,0,74
JVCI|rna_AFUA_6G08080-1,0,1,2,2
MSTRG.7645.1,11609,10520,10669,10917
JVCI|rna_AFUA_6G08050-1,52,319,295,216
JVCI|rna_AFUA_6G08060-1,1,2,2,2
MSTRG.7647.1,242,31,793,130
MSTRG.7647.2,485,626,0,576
MSTRG.7648.1,92,113,78,19
MSTRG.7646.1,30,28,13,19
JVCI|rna_AFUA_6G08100-1,526,554,446,463
JVCI|rna_AFUA_6G08110-1,257,264,309,291
MSTRG.7655.2,13,9,0,0
MSTRG.7658.2,0,0,87,0
MSTRG.7653.1,22,26,18,18
MSTRG.7658.1,96,100,39,125
MSTRG.7659.1,16,7,0,0
MSTRG.7659.2,11,1,0,0
JVCI|rna_AFUA_6G08140-1,28,27,5,15
MSTRG.7660.1,25,27,5,14
JVCI|rna_AFUA_6G08120-1,509,529,418,450
JVCI|rna_AFUA_6G08130-1,1332,1380,1647,1910
MSTRG.7657.1,322,381,91,176
JVCI|rna_AFUA_6G08155-1,239,203,480,418
MSTRG.7662.1,47,54,21,27
JVCI|rna_AFUA_6G08160-1,245,230,313,285
JVCI|rna_AFUA_6G08170-1,67,147,137,134
MSTRG.7661.2,116,60,0,0
MSTRG.7663.1,109,107,78,86
MSTRG.7664.1,1,0,0,0
JVCI|rna_AFUA_6G08220-1,0,27,0,0
MSTRG.7666.1,1,6,43,0
MSTRG.7667.1,1003,1128,489,1095
JVCI|rna_AFUA_6G08200-1,204,233,0,0
MSTRG.7667.3,86,60,738,232
JVCI|rna_AFUA_6G08210-1,42,15,96,38
MSTRG.7668.1,529,526,517,555
JVCI|rna_AFUA_6G08230-1,274,290,355,333
JVCI|rna_AFUA_6G08240-1,185,204,129,132
JVCI|rna_AFUA_6G08250-1,0,295,0,0
JVCI|rna_AFUA_6G08260-1,0,0,0,0
MSTRG.7669.2,398,66,238,228
MSTRG.7670.1,408,425,515,483
JVCI|rna_AFUA_6G08280-1,29,33,37,28
MSTRG.7671.1,16,15,15,23
JVCI|rna_AFUA_6G08270-1,0,0,0,0
MSTRG.7672.1,1346,1140,1256,1371
MSTRG.7673.1,464,491,372,410
JVCI|rna_AFUA_6G08290-1,0,0,0,0
JVCI|rna_AFUA_6G08300-1,0,156,0,0
JVCI|rna_AFUA_6G08320-1,0,0,0,0
JVCI|rna_AFUA_6G08330-1,0,0,0,47
MSTRG.7675.1,316,1031,147,308
MSTRG.7675.2,1751,1184,975,919
MSTRG.7675.3,374,199,124,0
MSTRG.7674.1,316,218,295,260
JVCI|rna_AFUA_6G08310-1,1306,1239,1177,1176
MSTRG.7677.2,973,587,343,435
MSTRG.7677.1,733,1077,340,176
MSTRG.7678.1,2,1,1,1
MSTRG.7678.2,1,1,1,1
JVCI|rna_AFUA_6G08380-1,177,157,128,149
JVCI|rna_AFUA_6G08390-1,317,268,675,692
JVCI|rna_AFUA_6G08340-1,0,114,0,0
MSTRG.7679.1,309,176,361,358
JVCI|rna_AFUA_6G08350-1,51,11,27,35
MSTRG.7682.1,185,814,281,170
MSTRG.7682.3,862,2089,2585,910
JVCI|rna_AFUA_6G08360-1,3928,1570,3329,5094
JVCI|rna_AFUA_6G08370-1,226,233,210,229
JVCI|rna_AFUA_6G08400-1,6,6,3,6
MSTRG.7685.1,47,59,31,58
MSTRG.7685.2,8,0,25,0
MSTRG.7686.1,160,394,257,92
JVCI|rna_AFUA_6G08410-1,229,0,0,163
MSTRG.7687.1,844,269,519,666
JVCI|rna_AFUA_6G08420-1,71,833,119,54
JVCI|rna_AFUA_6G08490-1,11,12,14,9
MSTRG.7697.1,14,23,11,11
JVCI|rna_AFUA_6G08500-1,0,10,16,13
MSTRG.7698.2,0,79,371,359
MSTRG.7698.3,0,114,0,194
MSTRG.7698.1,500,247,273,117
JVCI|rna_AFUA_6G08510-1,37,95,1,11
JVCI|rna_AFUA_6G08450-1,0,57,0,0
MSTRG.7690.3,0,0,113,69
JVCI|rna_AFUA_6G08470-1,0,0,0,0
MSTRG.7688.1,916,501,985,864
MSTRG.7688.2,9,347,7,0
JVCI|rna_AFUA_6G08430-1,228,206,202,193
MSTRG.7692.1,2432,2094,2036,2181
JVCI|rna_AFUA_6G08440-1,24,314,31,0
MSTRG.7693.1,2,1,1,1
MSTRG.7693.2,4,7,2,1
MSTRG.7694.1,819,279,1351,1284
JVCI|rna_AFUA_6G08460-1,38,470,2,85
MSTRG.7690.1,183,264,165,209
MSTRG.7690.2,129,47,69,78
JVCI|rna_AFUA_6G08480-1,224,213,248,208
JVCI|rna_AFUA_6G08530-1,0,0,0,0
MSTRG.7699.3,0,0,204,0
JVCI|rna_AFUA_6G08520-1,702,951,497,584
MSTRG.7702.1,497,1084,553,277
MSTRG.7702.2,556,0,0,410
MSTRG.7702.3,24,1,136,0
MSTRG.7703.1,8,10,2,0
MSTRG.7704.1,29,28,9,19
MSTRG.7699.2,440,638,172,518
MSTRG.7699.1,230,534,0,55
JVCI|rna_AFUA_6G08540-1,925,580,656,483
MSTRG.7700.1,207,253,152,156
JVCI|rna_AFUA_6G08550-1,47,17,0,0
MSTRG.7708.2,0,0,35,13
JVCI|rna_AFUA_6G08560-1,43,51,90,98
JVCI|rna_AFUA_6G08570-1,257,289,270,263
MSTRG.7707.1,930,1024,958,1069
JVCI|rna_AFUA_6G08580-1,308,232,444,345
JVCI|rna_AFUA_6G08590-1,41,41,15,24
MSTRG.7709.1,594,668,421,432
JVCI|rna_AFUA_6G08600-1,9,24,9,15
MSTRG.7710.1,176,141,120,211
JVCI|rna_AFUA_6G08610-1,219,223,244,158
MSTRG.7711.1,421,434,224,210
JVCI|rna_AFUA_6G08620-1,50,35,271,238
MSTRG.7712.1,221,185,261,255
JVCI|rna_AFUA_6G08630-1,415,428,645,524
JVCI|rna_AFUA_6G08650-1,0,0,0,0
JVCI|rna_AFUA_6G08640-1,323,337,227,195
MSTRG.7714.1,1301,770,920,822
MSTRG.7714.2,178,1,0,0
MSTRG.7714.3,331,1160,529,620
JVCI|rna_AFUA_6G08660-1,82,63,34,88
JVCI|rna_AFUA_6G08670-1,238,257,186,162
MSTRG.7718.1,510,525,577,595
JVCI|rna_AFUA_6G08680-1,58,23,50,64
MSTRG.7719.1,201,184,169,149
JVCI|rna_AFUA_6G08690-1,11,12,8,4
JVCI|rna_AFUA_6G08700-1,239,251,202,205
MSTRG.7722.1,116,189,198,250
MSTRG.7722.3,67,0,0,0
JVCI|rna_AFUA_6G08710-1,20,7,33,0
JVCI|rna_AFUA_6G08720-1,1805,1716,1507,1472
JVCI|rna_AFUA_6G08760-1,0,44,0,0
MSTRG.7725.1,151,101,133,114
JVCI|rna_AFUA_6G08730-1,153,149,70,78
JVCI|rna_AFUA_6G08740-1,79,66,30,23
JVCI|rna_AFUA_6G08750-1,265,269,180,184
MSTRG.7727.1,883,999,510,540
JVCI|rna_AFUA_6G08770-1,26,12,24,33
JVCI|rna_AFUA_6G08780-1,82,85,71,77
JVCI|rna_AFUA_6G08790-1,216,221,201,220
JVCI|rna_AFUA_6G08800-1,124,108,99,88
JVCI|rna_AFUA_6G08810-1,41,12,29,19
MSTRG.7730.2,1110,961,1322,1326
JVCI|rna_AFUA_6G08840-1,0,67,530,494
MSTRG.7733.1,355,1061,417,441
JVCI|rna_AFUA_6G08820-1,627,102,275,359
MSTRG.7733.3,13,0,0,4
MSTRG.7734.1,693,521,616,723
JVCI|rna_AFUA_6G08830-1,168,246,140,0
MSTRG.7732.2,669,660,6,44
JVCI|rna_AFUA_6G08850-1,82,43,193,163
JVCI|rna_AFUA_6G08900-1,48,88,196,211
MSTRG.7738.2,224,181,31,31
MSTRG.7731.1,471,481,633,735
JVCI|rna_AFUA_6G08860-1,75,72,68,0
JVCI|rna_AFUA_6G08870-1,438,444,281,318
MSTRG.7735.1,206,185,108,145
MSTRG.7739.1,987,158,872,1011
JVCI|rna_AFUA_6G08880-1,168,1262,0,0
MSTRG.7740.1,531,453,822,895
JVCI|rna_AFUA_6G08890-1,8,5,3,5
JVCI|rna_AFUA_6G08930-1,0,0,0,0
